Causas (lista reducida);Sexo;Provincia de residencia;Total
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Granada;37
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Guadalajara;13
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Huelva;22
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Huesca;6
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Jaén;60
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;León;42
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Lleida;22
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Lugo;33
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Madrid;308
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Málaga;47
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Murcia;100
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Navarra;32
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Ourense;27
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Palencia;17
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Palmas, Las;46
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Pontevedra;73
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Rioja, La;26
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Salamanca;36
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Santa Cruz de Tenerife;44
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Segovia;10
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Sevilla;66
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Soria;10
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Tarragona;49
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Teruel;3
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Toledo;43
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Valencia/Valncia;190
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Valladolid;45
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Zamora;23
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Zaragoza;35
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Ceuta;5
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Melilla;3
045 Otras enfermedades endocrinas, nutricionales y metabólicas;Mujeres;Extranjero;7
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Total;22.744
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Albacete;225
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Alicante/Alacant;723
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Almería;210
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Araba/Alava;239
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Asturias;845
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Avila;95
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Badajoz;193
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Balears, Illes;438
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Barcelona;3.089
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Bizkaia;1.116
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Burgos;223
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Cáceres;221
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Cádiz;373
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Cantabria;453
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Castellón/Castelló;185
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Ciudad Real;215
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Córdoba;385
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Coruña, A;976
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Cuenca;116
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Gipuzkoa;632
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Girona;289
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Granada;289
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Guadalajara;168
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Huelva;100
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Huesca;74
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Jaén;249
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;León;287
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Lleida;177
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Lugo;458
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Madrid;2.510
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Málaga;631
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Murcia;511
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Navarra;411
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Ourense;395
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Palencia;92
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Palmas, Las;334
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Pontevedra;740
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Rioja, La;190
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Salamanca;149
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Santa Cruz de Tenerife;389
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Segovia;71
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Sevilla;543
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Soria;42
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Tarragona;369
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Teruel;90
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Toledo;229
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Valencia/Valncia;1.121
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Valladolid;194
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Zamora;135
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Zaragoza;516
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Ceuta;15
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Melilla;6
046-049 V.Trastornos mentales y del comportamiento;Ambos sexos;Extranjero;18
046-049 V.Trastornos mentales y del comportamiento;Hombres;Total;7.534
046-049 V.Trastornos mentales y del comportamiento;Hombres;Albacete;78
046-049 V.Trastornos mentales y del comportamiento;Hombres;Alicante/Alacant;270
046-049 V.Trastornos mentales y del comportamiento;Hombres;Almería;77
046-049 V.Trastornos mentales y del comportamiento;Hombres;Araba/Alava;81
046-049 V.Trastornos mentales y del comportamiento;Hombres;Asturias;275
046-049 V.Trastornos mentales y del comportamiento;Hombres;Avila;34
046-049 V.Trastornos mentales y del comportamiento;Hombres;Badajoz;69
046-049 V.Trastornos mentales y del comportamiento;Hombres;Balears, Illes;157
046-049 V.Trastornos mentales y del comportamiento;Hombres;Barcelona;1.015
046-049 V.Trastornos mentales y del comportamiento;Hombres;Bizkaia;318
046-049 V.Trastornos mentales y del comportamiento;Hombres;Burgos;62
046-049 V.Trastornos mentales y del comportamiento;Hombres;Cáceres;74
046-049 V.Trastornos mentales y del comportamiento;Hombres;Cádiz;132
046-049 V.Trastornos mentales y del comportamiento;Hombres;Cantabria;157
046-049 V.Trastornos mentales y del comportamiento;Hombres;Castellón/Castelló;61
046-049 V.Trastornos mentales y del comportamiento;Hombres;Ciudad Real;65
046-049 V.Trastornos mentales y del comportamiento;Hombres;Córdoba;139
046-049 V.Trastornos mentales y del comportamiento;Hombres;Coruña, A;307
046-049 V.Trastornos mentales y del comportamiento;Hombres;Cuenca;40
046-049 V.Trastornos mentales y del comportamiento;Hombres;Gipuzkoa;208
046-049 V.Trastornos mentales y del comportamiento;Hombres;Girona;103
046-049 V.Trastornos mentales y del comportamiento;Hombres;Granada;80
046-049 V.Trastornos mentales y del comportamiento;Hombres;Guadalajara;70
046-049 V.Trastornos mentales y del comportamiento;Hombres;Huelva;22
046-049 V.Trastornos mentales y del comportamiento;Hombres;Huesca;20
046-049 V.Trastornos mentales y del comportamiento;Hombres;Jaén;87
046-049 V.Trastornos mentales y del comportamiento;Hombres;León;101
046-049 V.Trastornos mentales y del comportamiento;Hombres;Lleida;66
046-049 V.Trastornos mentales y del comportamiento;Hombres;Lugo;156
046-049 V.Trastornos mentales y del comportamiento;Hombres;Madrid;725
046-049 V.Trastornos mentales y del comportamiento;Hombres;Málaga;207
046-049 V.Trastornos mentales y del comportamiento;Hombres;Murcia;197
046-049 V.Trastornos mentales y del comportamiento;Hombres;Navarra;166
046-049 V.Trastornos mentales y del comportamiento;Hombres;Ourense;139
046-049 V.Trastornos mentales y del comportamiento;Hombres;Palencia;33
046-049 V.Trastornos mentales y del comportamiento;Hombres;Palmas, Las;118
046-049 V.Trastornos mentales y del comportamiento;Hombres;Pontevedra;250
046-049 V.Trastornos mentales y del comportamiento;Hombres;Rioja, La;66
046-049 V.Trastornos mentales y del comportamiento;Hombres;Salamanca;52
046-049 V.Trastornos mentales y del comportamiento;Hombres;Santa Cruz de Tenerife;145
046-049 V.Trastornos mentales y del comportamiento;Hombres;Segovia;24
046-049 V.Trastornos mentales y del comportamiento;Hombres;Sevilla;176
046-049 V.Trastornos mentales y del comportamiento;Hombres;Soria;13
046-049 V.Trastornos mentales y del comportamiento;Hombres;Tarragona;145
046-049 V.Trastornos mentales y del comportamiento;Hombres;Teruel;21
046-049 V.Trastornos mentales y del comportamiento;Hombres;Toledo;75
046-049 V.Trastornos mentales y del comportamiento;Hombres;Valencia/Valncia;381
046-049 V.Trastornos mentales y del comportamiento;Hombres;Valladolid;67
046-049 V.Trastornos mentales y del comportamiento;Hombres;Zamora;46
046-049 V.Trastornos mentales y del comportamiento;Hombres;Zaragoza;152
046-049 V.Trastornos mentales y del comportamiento;Hombres;Ceuta;4
046-049 V.Trastornos mentales y del comportamiento;Hombres;Melilla;0
046-049 V.Trastornos mentales y del comportamiento;Hombres;Extranjero;8
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Total;15.210
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Albacete;147
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Alicante/Alacant;453
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Almería;133
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Araba/Alava;158
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Asturias;570
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Avila;61
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Badajoz;124
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Balears, Illes;281
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Barcelona;2.074
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Bizkaia;798
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Burgos;161
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Cáceres;147
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Cádiz;241
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Cantabria;296
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Castellón/Castelló;124
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Ciudad Real;150
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Córdoba;246
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Coruña, A;669
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Cuenca;76
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Gipuzkoa;424
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Girona;186
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Granada;209
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Guadalajara;98
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Huelva;78
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Huesca;54
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Jaén;162
046-049 V.Trastornos mentales y del comportamiento;Mujeres;León;186
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Lleida;111
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Lugo;302
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Madrid;1.785
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Málaga;424
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Murcia;314
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Navarra;245
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Ourense;256
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Palencia;59
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Palmas, Las;216
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Pontevedra;490
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Rioja, La;124
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Salamanca;97
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Santa Cruz de Tenerife;244
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Segovia;47
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Sevilla;367
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Soria;29
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Tarragona;224
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Teruel;69
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Toledo;154
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Valencia/Valncia;740
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Valladolid;127
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Zamora;89
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Zaragoza;364
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Ceuta;11
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Melilla;6
046-049 V.Trastornos mentales y del comportamiento;Mujeres;Extranjero;10
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Total;21.931
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Albacete;219
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Alicante/Alacant;692
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Almería;204
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Araba/Alava;232
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Asturias;815
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Avila;90
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Badajoz;186
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Balears, Illes;418
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Barcelona;2.992
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Bizkaia;1.090
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Burgos;215
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Cáceres;210
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Cádiz;358
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Cantabria;427
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Castellón/Castelló;175
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Ciudad Real;211
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Córdoba;371
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Coruña, A;948
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Cuenca;112
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Gipuzkoa;602
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Girona;275
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Granada;281
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Guadalajara;164
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Huelva;94
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Huesca;72
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Jaén;242
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;León;266
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Lleida;169
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Lugo;446
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Madrid;2.451
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Málaga;604
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Murcia;475
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Navarra;392
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Ourense;378
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Palencia;84
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Palmas, Las;322
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Pontevedra;712
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Rioja, La;184
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Salamanca;143
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Santa Cruz de Tenerife;376
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Segovia;69
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Sevilla;527
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Soria;40
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Tarragona;354
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Teruel;89
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Toledo;218
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Valencia/Valncia;1.077
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Valladolid;183
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Zamora;132
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Zaragoza;511
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Ceuta;13
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Melilla;6
046 Trastornos mentales orgánicos, senil y presenil;Ambos sexos;Extranjero;15
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Total;7.052
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Albacete;75
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Alicante/Alacant;249
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Almería;73
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Araba/Alava;78
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Asturias;252
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Avila;31
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Badajoz;67
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Balears, Illes;144
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Barcelona;963
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Bizkaia;308
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Burgos;57
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Cáceres;68
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Cádiz;119
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Cantabria;144
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Castellón/Castelló;57
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Ciudad Real;62
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Córdoba;130
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Coruña, A;284
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Cuenca;38
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Gipuzkoa;191
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Girona;96
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Granada;76
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Guadalajara;68
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Huelva;19
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Huesca;19
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Jaén;81
046 Trastornos mentales orgánicos, senil y presenil;Hombres;León;87
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Lleida;60
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Lugo;149
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Madrid;690
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Málaga;194
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Murcia;177
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Navarra;155
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Ourense;129
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Palencia;28
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Palmas, Las;110
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Pontevedra;227
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Rioja, La;63
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Salamanca;48
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Santa Cruz de Tenerife;136
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Segovia;22
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Sevilla;170
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Soria;13
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Tarragona;137
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Teruel;21
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Toledo;70
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Valencia/Valncia;359
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Valladolid;58
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Zamora;44
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Zaragoza;147
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Ceuta;3
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Melilla;0
046 Trastornos mentales orgánicos, senil y presenil;Hombres;Extranjero;6
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Total;14.879
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Albacete;144
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Alicante/Alacant;443
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Almería;131
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Araba/Alava;154
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Asturias;563
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Avila;59
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Badajoz;119
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Balears, Illes;274
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Barcelona;2.029
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Bizkaia;782
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Burgos;158
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Cáceres;142
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Cádiz;239
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Cantabria;283
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Castellón/Castelló;118
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Ciudad Real;149
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Córdoba;241
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Coruña, A;664
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Cuenca;74
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Gipuzkoa;411
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Girona;179
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Granada;205
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Guadalajara;96
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Huelva;75
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Huesca;53
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Jaén;161
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;León;179
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Lleida;109
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Lugo;297
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Madrid;1.761
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Málaga;410
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Murcia;298
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Navarra;237
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Ourense;249
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Palencia;56
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Palmas, Las;212
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Pontevedra;485
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Rioja, La;121
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Salamanca;95
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Santa Cruz de Tenerife;240
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Segovia;47
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Sevilla;357
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Soria;27
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Tarragona;217
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Teruel;68
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Toledo;148
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Valencia/Valncia;718
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Valladolid;125
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Zamora;88
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Zaragoza;364
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Ceuta;10
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Melilla;6
046 Trastornos mentales orgánicos, senil y presenil;Mujeres;Extranjero;9
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Total;239
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Albacete;4
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Alicante/Alacant;14
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Almería;3
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Araba/Alava;1
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Asturias;16
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Avila;2
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Badajoz;3
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Balears, Illes;9
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Barcelona;26
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Bizkaia;3
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Burgos;2
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Cáceres;2
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Cádiz;6
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Cantabria;4
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Castellón/Castelló;2
047 Trastornos mentales debidos al uso de alcohol;Ambos sexos;Ciudad Real;0
